date,campaign_id,campaign_name,adset_name,ad_name,account_name,country,clicks,imps,spend,purchase_total,purchase_total_value,CTR
2024-12-19,6593060065931,be45573c0ace8a58f0e1269b275d806bf61eb1e66fac630be27d44ed9ec12fa7,f943c312adf65972c2abe81da8b0d36e06872c9bc09020c3c03a7062e62408b2,b1e851d1e70d97c74199477121d8d4e8e43dfc5c0814f40a56eeed0d56e8e50c,2d28a1e66baa33dea46b4229e06d2fe4e9206a9ab29c4d016184995615913558,6814ef46f686990cf4e946f966167b0507e1d642c44e51f61bffb0bba2d4672b,1,62,0.78,1,79.0,1.6129032258064515
2023-06-26,23853477225750245,37b6c41797ac658eddf156b7ddc8510ea165753ee56f0d738ee4d7358d9ca01f,bdc864d9c618a04f8749e1276004ef946d330223f3719a1243607b34a70c0080,de408b16ed7e095e92ccd99d899a0186d84e1e945b6418a22cf6707158482d62,2d28a1e66baa33dea46b4229e06d2fe4e9206a9ab29c4d016184995615913558,6890c837e9a8e887d651f86fac63673ad336a440aa1ea81847dc493ca6894f65,45,3814,15.02,1,49.1,1.1798636601992658
2023-06-26,23853477230890245,2964ae3c0066bae474c012c523f038feee41eb02b3afe4c0894c34671ed4f802,92cdd8a7959c739d42994043a3d2943d15166538855a2cccafad49415d7e931a,b8ee4b258ba15345e463bb24caaee987cdb5b2ee29d656a550d623c7b86b483d,2d28a1e66baa33dea46b4229e06d2fe4e9206a9ab29c4d016184995615913558,6814ef46f686990cf4e946f966167b0507e1d642c44e51f61bffb0bba2d4672b,3,612,6.17,3,147.0,0.4901960784313725
2023-06-26,23852059773990245,d980e5c7878a518d336fe59f221d0cec5846976dfb361578e526b9d2633c16fe,a0ac820ad72178916da012d24678c2e3d68e135eb5c3cba53e7329fd04735729,f2c8f83e3769a3a6dccc09ff8864f3b7c05808ea9fc2eb568e8e3256ca7defbe,2d28a1e66baa33dea46b4229e06d2fe4e9206a9ab29c4d016184995615913558,6814ef46f686990cf4e946f966167b0507e1d642c44e51f61bffb0bba2d4672b,261,30897,274.86,4,291.6,0.8447422079813574
2023-06-26,23852076784030245,8981f6e12a7544c9cc045d49e9b3454ebd3a2daed95b9d5e5abe75a659f784cd,c4b10637f2bfcca94d200f376a9018bc6fbfd9e0b7f399d66a03b4ee4a1bfdcf,7317a75a058c164d19da82ff6e1b43f1298bc5807755cb494c594da26ff4ac63,2d28a1e66baa33dea46b4229e06d2fe4e9206a9ab29c4d016184995615913558,6890c837e9a8e887d651f86fac63673ad336a440aa1ea81847dc493ca6894f65,93,11117,129.89,3,760.18,0.8365566249887559
2023-06-26,23855031716730245,f8f96e471cec8f75e9faea9edc5fd2016dcb3e1bf0281f988e5caccd13768503,152956735a77181aa853263ad957d6b8a94a5428cd90d2c7e8df249c85fd9fec,1b27cadd89117e3651eafaf81ad5f7459f9ce691f35aaeace0c0a4962cf089cb,2d28a1e66baa33dea46b4229e06d2fe4e9206a9ab29c4d016184995615913558,6814ef46f686990cf4e946f966167b0507e1d642c44e51f61bffb0bba2d4672b,140,24789,194.42,7,504.8,0.5647666303602404
2023-06-26,23855029991160245,f616486f0018cfb550dd403a2d702fdc092213f318be148b21661087cfe33049,0a324cf86de0b19b7b676120c54084dcd8fcc552d299fced4e35820bb049e53f,90d0f4e61af72f47d74901d6a062e2ed1923a2dd9abb3b844fa6ef5bf94f4555,2d28a1e66baa33dea46b4229e06d2fe4e9206a9ab29c4d016184995615913558,6890c837e9a8e887d651f86fac63673ad336a440aa1ea81847dc493ca6894f65,49,11655,93.51,3,362.03,0.4204204204204204
2023-06-26,23853477230890245,2964ae3c0066bae474c012c523f038feee41eb02b3afe4c0894c34671ed4f802,725726b1cb978297f0dd7e823c23bf8dfd0274eff7f606de5a1793f18ddff27e,8cacb9744a1ae0358f941a819c93b5b406ef350dc730ef345c3588602db9dfbc,2d28a1e66baa33dea46b4229e06d2fe4e9206a9ab29c4d016184995615913558,6814ef46f686990cf4e946f966167b0507e1d642c44e51f61bffb0bba2d4672b,2,2923,20.54,2,142.8,0.0684228532329798
2023-06-26,23855029991160245,f616486f0018cfb550dd403a2d702fdc092213f318be148b21661087cfe33049,0a324cf86de0b19b7b676120c54084dcd8fcc552d299fced4e35820bb049e53f,54386f5875ab8cb14c82ccd246a1fe9031f294619a343f73dcff06976ee413f8,2d28a1e66baa33dea46b4229e06d2fe4e9206a9ab29c4d016184995615913558,6890c837e9a8e887d651f86fac63673ad336a440aa1ea81847dc493ca6894f65,35,8259,77.57,2,444.69,0.4237801186584332
2023-06-26,23852076784030245,8981f6e12a7544c9cc045d49e9b3454ebd3a2daed95b9d5e5abe75a659f784cd,c4b10637f2bfcca94d200f376a9018bc6fbfd9e0b7f399d66a03b4ee4a1bfdcf,bfd0d7a7866e95d646604fbf27fb5ce61c534d78d30c42c388ee9701b2696a2a,2d28a1e66baa33dea46b4229e06d2fe4e9206a9ab29c4d016184995615913558,6890c837e9a8e887d651f86fac63673ad336a440aa1ea81847dc493ca6894f65,7,6741,33.09,2,251.04,0.1038421599169262
2025-01-01,6608492299817,ebfa024ca0617df51a39a9a53a893d8a99082ac9296fe51df898bfd57ba2fa0c,a9f138c26ea95428f4b34507ecf1dc990f7ecddebf27a694d351a97a54ec4543,e2cc6ca910b3273a8251b2514b105a04f6c3cddbe4b5dc2cf949a5b11e470b92,4f995122211228693085df381f48c785f3345444035ac1b97f5f2385d368cdcd,9b202ecbc6d45c6d8901d989a918878397a3eb9d00e8f48022fc051b19d21a1d,337,11369,367.18,15,150.0,2.964200897176533
2025-01-01,6608492299817,ebfa024ca0617df51a39a9a53a893d8a99082ac9296fe51df898bfd57ba2fa0c,c92b460eb5167cf21aaeda7b9b0cadf995a9abd7aacea483f0f5088235fcf014,e2cc6ca910b3273a8251b2514b105a04f6c3cddbe4b5dc2cf949a5b11e470b92,4f995122211228693085df381f48c785f3345444035ac1b97f5f2385d368cdcd,4b650e5c4785025dee7bd65e3c5c527356717d7a1c0bfef5b4ada8ca1e9cbe17,23,1321,29.120502,1,10.0,1.74110522331567
2025-01-01,6608492299817,ebfa024ca0617df51a39a9a53a893d8a99082ac9296fe51df898bfd57ba2fa0c,c92b460eb5167cf21aaeda7b9b0cadf995a9abd7aacea483f0f5088235fcf014,04492db064f9a8a9a3d82c15905d5394bc6a61c7294248470f0388550f45b4ac,4f995122211228693085df381f48c785f3345444035ac1b97f5f2385d368cdcd,86936315fce40c126916c0c980e24be16cd8fd390243c6740f58c62d08cea336,14,463,17.92,2,20.0,3.023758099352052
2025-01-01,6608492299817,ebfa024ca0617df51a39a9a53a893d8a99082ac9296fe51df898bfd57ba2fa0c,c92b460eb5167cf21aaeda7b9b0cadf995a9abd7aacea483f0f5088235fcf014,91ff5984b95036e3fadfedcb36ef39105c90a528819bb13d2eea09362adb8549,4f995122211228693085df381f48c785f3345444035ac1b97f5f2385d368cdcd,4b650e5c4785025dee7bd65e3c5c527356717d7a1c0bfef5b4ada8ca1e9cbe17,52,2690,61.826255,1,10.0,1.933085501858736
2025-01-01,6608492299817,ebfa024ca0617df51a39a9a53a893d8a99082ac9296fe51df898bfd57ba2fa0c,a9f138c26ea95428f4b34507ecf1dc990f7ecddebf27a694d351a97a54ec4543,b6f6be2f58c911caf6d924b1c1c6b7a4b26d93e3622b0e595ce170af77889961,4f995122211228693085df381f48c785f3345444035ac1b97f5f2385d368cdcd,9b202ecbc6d45c6d8901d989a918878397a3eb9d00e8f48022fc051b19d21a1d,56,3283,95.74,5,50.0,1.7057569296375266
2025-01-01,6608492299817,ebfa024ca0617df51a39a9a53a893d8a99082ac9296fe51df898bfd57ba2fa0c,c92b460eb5167cf21aaeda7b9b0cadf995a9abd7aacea483f0f5088235fcf014,91ff5984b95036e3fadfedcb36ef39105c90a528819bb13d2eea09362adb8549,4f995122211228693085df381f48c785f3345444035ac1b97f5f2385d368cdcd,613c0e36acaa2ffad731fc0824c05107a8ce587122f5a2e08295c7f760fc05f7,26,883,18.312967,1,10.0,2.944507361268403
2025-01-01,6608492299817,ebfa024ca0617df51a39a9a53a893d8a99082ac9296fe51df898bfd57ba2fa0c,c92b460eb5167cf21aaeda7b9b0cadf995a9abd7aacea483f0f5088235fcf014,475ba7534273fdc91671bccd1daa76c2f9932657714c9174942a641eb201bb6b,4f995122211228693085df381f48c785f3345444035ac1b97f5f2385d368cdcd,bd43c62d6ccc0ceb731444123576f0ee21f5f66bfd673edacd95e52e724b4fa6,0,39,0.399335,1,10.0,0.0
2025-01-01,6608492299817,ebfa024ca0617df51a39a9a53a893d8a99082ac9296fe51df898bfd57ba2fa0c,c92b460eb5167cf21aaeda7b9b0cadf995a9abd7aacea483f0f5088235fcf014,91ff5984b95036e3fadfedcb36ef39105c90a528819bb13d2eea09362adb8549,4f995122211228693085df381f48c785f3345444035ac1b97f5f2385d368cdcd,86936315fce40c126916c0c980e24be16cd8fd390243c6740f58c62d08cea336,174,5316,159.718657,3,30.0,3.2731376975169297
2025-01-01,6608492299817,ebfa024ca0617df51a39a9a53a893d8a99082ac9296fe51df898bfd57ba2fa0c,c92b460eb5167cf21aaeda7b9b0cadf995a9abd7aacea483f0f5088235fcf014,91ff5984b95036e3fadfedcb36ef39105c90a528819bb13d2eea09362adb8549,4f995122211228693085df381f48c785f3345444035ac1b97f5f2385d368cdcd,f078492902275dd3cfc4e676148aea2ee4f88b88e4886f6628d3bfdb6eb5df20,9,723,9.626303,1,134223.24,1.2448132780082988
2025-01-01,6608492299817,ebfa024ca0617df51a39a9a53a893d8a99082ac9296fe51df898bfd57ba2fa0c,a9f138c26ea95428f4b34507ecf1dc990f7ecddebf27a694d351a97a54ec4543,0f7f8498767fbe006d3ef3045603a779fca21308dec4b6f992d5512a145457fe,4f995122211228693085df381f48c785f3345444035ac1b97f5f2385d368cdcd,9b202ecbc6d45c6d8901d989a918878397a3eb9d00e8f48022fc051b19d21a1d,82,2906,104.99,5,50.0,2.821748107364074
2025-01-01,6608756554617,15ca546af6e3ffe98eca1caaa2d0b89d8e3322945587bf184bbbec6f4ad9dcc2,97cc252894654d521fdaa06ca7762f8e5634e13ad3843c0422c38b6c972afe71,511b1f3daca5c4c49cdae892143b38e4288f5a3a5679581a5e2bda3ef5abbf2b,4f995122211228693085df381f48c785f3345444035ac1b97f5f2385d368cdcd,9b202ecbc6d45c6d8901d989a918878397a3eb9d00e8f48022fc051b19d21a1d,196,8204,132.95,3,69.0,2.389078498293516
2025-01-01,6608492299817,ebfa024ca0617df51a39a9a53a893d8a99082ac9296fe51df898bfd57ba2fa0c,c92b460eb5167cf21aaeda7b9b0cadf995a9abd7aacea483f0f5088235fcf014,7af577156510ee694bfe0d54c3c3b5854b6ca584e32d36419047a5dafd2143b8,4f995122211228693085df381f48c785f3345444035ac1b97f5f2385d368cdcd,4b650e5c4785025dee7bd65e3c5c527356717d7a1c0bfef5b4ada8ca1e9cbe17,52,1842,49.838627,2,20.0,2.823018458197611
2025-01-01,6651202493217,166e94b2748502309a529a57d3986bdf6a30b945ecfe1cf4472a09dcf5f6a6b3,ec365cb7d559ccacf257a8c155780864ee38790fa0d2ecd7b5cccecc181da31e,fe01b0802687851c34a6fe16470cb53496a25e1ea3cf00f5bf9465cdffef4bc4,4f995122211228693085df381f48c785f3345444035ac1b97f5f2385d368cdcd,4b650e5c4785025dee7bd65e3c5c527356717d7a1c0bfef5b4ada8ca1e9cbe17,6,371,9.22,1,47.82,1.6172506738544474
2025-01-01,6608492299817,ebfa024ca0617df51a39a9a53a893d8a99082ac9296fe51df898bfd57ba2fa0c,a9f138c26ea95428f4b34507ecf1dc990f7ecddebf27a694d351a97a54ec4543,91ff5984b95036e3fadfedcb36ef39105c90a528819bb13d2eea09362adb8549,4f995122211228693085df381f48c785f3345444035ac1b97f5f2385d368cdcd,9b202ecbc6d45c6d8901d989a918878397a3eb9d00e8f48022fc051b19d21a1d,695,23374,811.01,35,350.0,2.97338923590314
2025-01-01,6608492299817,ebfa024ca0617df51a39a9a53a893d8a99082ac9296fe51df898bfd57ba2fa0c,c92b460eb5167cf21aaeda7b9b0cadf995a9abd7aacea483f0f5088235fcf014,e2cc6ca910b3273a8251b2514b105a04f6c3cddbe4b5dc2cf949a5b11e470b92,4f995122211228693085df381f48c785f3345444035ac1b97f5f2385d368cdcd,58d9e33c417379bdf294f2e6907c186c529d7691e73867a82207314837701bea,5,279,3.978702,1,10.0,1.7921146953405016
2025-01-01,6608756554617,15ca546af6e3ffe98eca1caaa2d0b89d8e3322945587bf184bbbec6f4ad9dcc2,97cc252894654d521fdaa06ca7762f8e5634e13ad3843c0422c38b6c972afe71,6677df3695cf05590df2a92132857a78c3082c0d687e79741a732f85dfaf5cc3,4f995122211228693085df381f48c785f3345444035ac1b97f5f2385d368cdcd,b4043b0b8297e379bc559ab33b6ae9c7a9b4ef6519d3baee53270f0c0dd3d960,12,395,7.35728,2,790.0,3.037974683544304
2025-01-01,6608492299817,ebfa024ca0617df51a39a9a53a893d8a99082ac9296fe51df898bfd57ba2fa0c,c92b460eb5167cf21aaeda7b9b0cadf995a9abd7aacea483f0f5088235fcf014,c9f1174ac28607d9475d94a0cd1ec612a3342c1b9d235b0f0917745a479aed54,4f995122211228693085df381f48c785f3345444035ac1b97f5f2385d368cdcd,86936315fce40c126916c0c980e24be16cd8fd390243c6740f58c62d08cea336,16,988,15.42,1,10.0,1.6194331983805668
2025-01-01,6608492299817,ebfa024ca0617df51a39a9a53a893d8a99082ac9296fe51df898bfd57ba2fa0c,c92b460eb5167cf21aaeda7b9b0cadf995a9abd7aacea483f0f5088235fcf014,475ba7534273fdc91671bccd1daa76c2f9932657714c9174942a641eb201bb6b,4f995122211228693085df381f48c785f3345444035ac1b97f5f2385d368cdcd,86936315fce40c126916c0c980e24be16cd8fd390243c6740f58c62d08cea336,57,1856,89.241385,1,10.0,3.071120689655172
2025-01-01,6608492299817,ebfa024ca0617df51a39a9a53a893d8a99082ac9296fe51df898bfd57ba2fa0c,c92b460eb5167cf21aaeda7b9b0cadf995a9abd7aacea483f0f5088235fcf014,04492db064f9a8a9a3d82c15905d5394bc6a61c7294248470f0388550f45b4ac,4f995122211228693085df381f48c785f3345444035ac1b97f5f2385d368cdcd,4b650e5c4785025dee7bd65e3c5c527356717d7a1c0bfef5b4ada8ca1e9cbe17,8,300,8.48,2,20.0,2.666666666666667
2025-01-01,6608492299817,ebfa024ca0617df51a39a9a53a893d8a99082ac9296fe51df898bfd57ba2fa0c,c92b460eb5167cf21aaeda7b9b0cadf995a9abd7aacea483f0f5088235fcf014,8cbbdb62f7b703b2178e22c56e2fd7b54647130e15242bac89b94f95970c930e,4f995122211228693085df381f48c785f3345444035ac1b97f5f2385d368cdcd,b4043b0b8297e379bc559ab33b6ae9c7a9b4ef6519d3baee53270f0c0dd3d960,26,907,36.03,1,10.0,2.8665931642778397
2025-01-01,6608492299817,ebfa024ca0617df51a39a9a53a893d8a99082ac9296fe51df898bfd57ba2fa0c,a9f138c26ea95428f4b34507ecf1dc990f7ecddebf27a694d351a97a54ec4543,04492db064f9a8a9a3d82c15905d5394bc6a61c7294248470f0388550f45b4ac,4f995122211228693085df381f48c785f3345444035ac1b97f5f2385d368cdcd,9b202ecbc6d45c6d8901d989a918878397a3eb9d00e8f48022fc051b19d21a1d,71,2265,97.17,4,40.0,3.134657836644592
2025-01-01,6651202493217,166e94b2748502309a529a57d3986bdf6a30b945ecfe1cf4472a09dcf5f6a6b3,9c11a64696d75ac390d7dc8fa3a908d184da5eb2d352441495543cb0ccf7d875,00c25c6918844c39a45c87e6dbc9a0ecae0eef3f2920646808c23899913c1823,4f995122211228693085df381f48c785f3345444035ac1b97f5f2385d368cdcd,9b202ecbc6d45c6d8901d989a918878397a3eb9d00e8f48022fc051b19d21a1d,23,1723,30.243995,1,10.0,1.3348810214741729
2025-01-01,6608492299817,ebfa024ca0617df51a39a9a53a893d8a99082ac9296fe51df898bfd57ba2fa0c,a9f138c26ea95428f4b34507ecf1dc990f7ecddebf27a694d351a97a54ec4543,f2bbc35af28da9dde623abb9b81e4ca6dd13aa761a919b468cc2c42aa9ba2e7f,4f995122211228693085df381f48c785f3345444035ac1b97f5f2385d368cdcd,9b202ecbc6d45c6d8901d989a918878397a3eb9d00e8f48022fc051b19d21a1d,103,5168,135.16,4,40.0,1.9930340557275543
2025-01-01,6608492299817,ebfa024ca0617df51a39a9a53a893d8a99082ac9296fe51df898bfd57ba2fa0c,c92b460eb5167cf21aaeda7b9b0cadf995a9abd7aacea483f0f5088235fcf014,04492db064f9a8a9a3d82c15905d5394bc6a61c7294248470f0388550f45b4ac,4f995122211228693085df381f48c785f3345444035ac1b97f5f2385d368cdcd,b4043b0b8297e379bc559ab33b6ae9c7a9b4ef6519d3baee53270f0c0dd3d960,14,389,12.31,1,11.32,3.5989717223650386
2025-01-01,6608492299817,ebfa024ca0617df51a39a9a53a893d8a99082ac9296fe51df898bfd57ba2fa0c,c92b460eb5167cf21aaeda7b9b0cadf995a9abd7aacea483f0f5088235fcf014,91ff5984b95036e3fadfedcb36ef39105c90a528819bb13d2eea09362adb8549,4f995122211228693085df381f48c785f3345444035ac1b97f5f2385d368cdcd,b4043b0b8297e379bc559ab33b6ae9c7a9b4ef6519d3baee53270f0c0dd3d960,124,5716,133.328793,4,40.0,2.1693491952414274
2025-01-01,6608492299817,ebfa024ca0617df51a39a9a53a893d8a99082ac9296fe51df898bfd57ba2fa0c,a9f138c26ea95428f4b34507ecf1dc990f7ecddebf27a694d351a97a54ec4543,22e557b237d5941b775d2c240fe4151b9c8f4926a54bc4ef8478ba744ca20973,4f995122211228693085df381f48c785f3345444035ac1b97f5f2385d368cdcd,9b202ecbc6d45c6d8901d989a918878397a3eb9d00e8f48022fc051b19d21a1d,114,5486,150.29,3,30.0,2.078016769959898
2025-01-01,6608492299817,ebfa024ca0617df51a39a9a53a893d8a99082ac9296fe51df898bfd57ba2fa0c,c92b460eb5167cf21aaeda7b9b0cadf995a9abd7aacea483f0f5088235fcf014,475ba7534273fdc91671bccd1daa76c2f9932657714c9174942a641eb201bb6b,4f995122211228693085df381f48c785f3345444035ac1b97f5f2385d368cdcd,6890c837e9a8e887d651f86fac63673ad336a440aa1ea81847dc493ca6894f65,0,60,2.206326,1,10.0,0.0
2025-01-01,6608492299817,ebfa024ca0617df51a39a9a53a893d8a99082ac9296fe51df898bfd57ba2fa0c,c92b460eb5167cf21aaeda7b9b0cadf995a9abd7aacea483f0f5088235fcf014,475ba7534273fdc91671bccd1daa76c2f9932657714c9174942a641eb201bb6b,4f995122211228693085df381f48c785f3345444035ac1b97f5f2385d368cdcd,4b650e5c4785025dee7bd65e3c5c527356717d7a1c0bfef5b4ada8ca1e9cbe17,20,749,28.712185,1,10.0,2.67022696929239
2025-01-01,6608492299817,ebfa024ca0617df51a39a9a53a893d8a99082ac9296fe51df898bfd57ba2fa0c,c92b460eb5167cf21aaeda7b9b0cadf995a9abd7aacea483f0f5088235fcf014,e2cc6ca910b3273a8251b2514b105a04f6c3cddbe4b5dc2cf949a5b11e470b92,4f995122211228693085df381f48c785f3345444035ac1b97f5f2385d368cdcd,86936315fce40c126916c0c980e24be16cd8fd390243c6740f58c62d08cea336,46,1605,48.124304,2,20.0,2.866043613707165
2025-01-01,6608492299817,ebfa024ca0617df51a39a9a53a893d8a99082ac9296fe51df898bfd57ba2fa0c,c92b460eb5167cf21aaeda7b9b0cadf995a9abd7aacea483f0f5088235fcf014,7af577156510ee694bfe0d54c3c3b5854b6ca584e32d36419047a5dafd2143b8,4f995122211228693085df381f48c785f3345444035ac1b97f5f2385d368cdcd,b4043b0b8297e379bc559ab33b6ae9c7a9b4ef6519d3baee53270f0c0dd3d960,75,2772,92.208959,2,21.94,2.7056277056277054
2025-01-01,6608492299817,ebfa024ca0617df51a39a9a53a893d8a99082ac9296fe51df898bfd57ba2fa0c,c92b460eb5167cf21aaeda7b9b0cadf995a9abd7aacea483f0f5088235fcf014,475ba7534273fdc91671bccd1daa76c2f9932657714c9174942a641eb201bb6b,4f995122211228693085df381f48c785f3345444035ac1b97f5f2385d368cdcd,b4043b0b8297e379bc559ab33b6ae9c7a9b4ef6519d3baee53270f0c0dd3d960,78,1997,80.775483,4,40.39,3.905858788182273
2025-01-01,6651202493217,166e94b2748502309a529a57d3986bdf6a30b945ecfe1cf4472a09dcf5f6a6b3,ec365cb7d559ccacf257a8c155780864ee38790fa0d2ecd7b5cccecc181da31e,c9bce29396cd5f10cb8f0baeb4e46d5bad370ee15731bdd783d2938813db57c6,4f995122211228693085df381f48c785f3345444035ac1b97f5f2385d368cdcd,9b202ecbc6d45c6d8901d989a918878397a3eb9d00e8f48022fc051b19d21a1d,12,436,14.38,1,49.0,2.752293577981652
2025-01-01,6608492299817,ebfa024ca0617df51a39a9a53a893d8a99082ac9296fe51df898bfd57ba2fa0c,c92b460eb5167cf21aaeda7b9b0cadf995a9abd7aacea483f0f5088235fcf014,c9f1174ac28607d9475d94a0cd1ec612a3342c1b9d235b0f0917745a479aed54,4f995122211228693085df381f48c785f3345444035ac1b97f5f2385d368cdcd,6814ef46f686990cf4e946f966167b0507e1d642c44e51f61bffb0bba2d4672b,3,77,0.63,1,10.0,3.896103896103896
2025-01-01,6608492299817,ebfa024ca0617df51a39a9a53a893d8a99082ac9296fe51df898bfd57ba2fa0c,a9f138c26ea95428f4b34507ecf1dc990f7ecddebf27a694d351a97a54ec4543,7af577156510ee694bfe0d54c3c3b5854b6ca584e32d36419047a5dafd2143b8,4f995122211228693085df381f48c785f3345444035ac1b97f5f2385d368cdcd,9b202ecbc6d45c6d8901d989a918878397a3eb9d00e8f48022fc051b19d21a1d,631,21728,950.81,22,220.0,2.9040868924889542
2025-01-01,6608492299817,ebfa024ca0617df51a39a9a53a893d8a99082ac9296fe51df898bfd57ba2fa0c,c92b460eb5167cf21aaeda7b9b0cadf995a9abd7aacea483f0f5088235fcf014,22e557b237d5941b775d2c240fe4151b9c8f4926a54bc4ef8478ba744ca20973,4f995122211228693085df381f48c785f3345444035ac1b97f5f2385d368cdcd,86936315fce40c126916c0c980e24be16cd8fd390243c6740f58c62d08cea336,17,671,15.57,2,20.0,2.533532041728763
2025-01-01,6608492299817,ebfa024ca0617df51a39a9a53a893d8a99082ac9296fe51df898bfd57ba2fa0c,c92b460eb5167cf21aaeda7b9b0cadf995a9abd7aacea483f0f5088235fcf014,22e557b237d5941b775d2c240fe4151b9c8f4926a54bc4ef8478ba744ca20973,4f995122211228693085df381f48c785f3345444035ac1b97f5f2385d368cdcd,b4043b0b8297e379bc559ab33b6ae9c7a9b4ef6519d3baee53270f0c0dd3d960,14,1008,16.28,1,8.97,1.3888888888888888
2025-01-01,6608492299817,ebfa024ca0617df51a39a9a53a893d8a99082ac9296fe51df898bfd57ba2fa0c,c92b460eb5167cf21aaeda7b9b0cadf995a9abd7aacea483f0f5088235fcf014,7af577156510ee694bfe0d54c3c3b5854b6ca584e32d36419047a5dafd2143b8,4f995122211228693085df381f48c785f3345444035ac1b97f5f2385d368cdcd,86936315fce40c126916c0c980e24be16cd8fd390243c6740f58c62d08cea336,79,2514,89.859495,2,20.0,3.1424025457438347
2025-01-01,6608756554617,15ca546af6e3ffe98eca1caaa2d0b89d8e3322945587bf184bbbec6f4ad9dcc2,97cc252894654d521fdaa06ca7762f8e5634e13ad3843c0422c38b6c972afe71,6677df3695cf05590df2a92132857a78c3082c0d687e79741a732f85dfaf5cc3,4f995122211228693085df381f48c785f3345444035ac1b97f5f2385d368cdcd,4b650e5c4785025dee7bd65e3c5c527356717d7a1c0bfef5b4ada8ca1e9cbe17,23,847,13.884866,1,10.0,2.715466351829988
2025-01-01,6608492299817,ebfa024ca0617df51a39a9a53a893d8a99082ac9296fe51df898bfd57ba2fa0c,c92b460eb5167cf21aaeda7b9b0cadf995a9abd7aacea483f0f5088235fcf014,8cbbdb62f7b703b2178e22c56e2fd7b54647130e15242bac89b94f95970c930e,4f995122211228693085df381f48c785f3345444035ac1b97f5f2385d368cdcd,86936315fce40c126916c0c980e24be16cd8fd390243c6740f58c62d08cea336,29,977,42.16,2,20.0,2.968270214943705
2025-01-01,120214496709760246,3d47fd62bc4a67f24fa2491d7fafa624e36e934727df0e696e1cb3b9f30e9128,f49d5c7b23e927068dc477e917a96f493f6bd8d5e5e68bd457d14e6845671e63,343f953961f174eb4a4ef9cd5ed82c04a3c4e387638a45d37e6809ebe290a382,4f43c8db6c11029f6272df452d56b4a4e72fdd02a49abd9abad54af2f0fe08d8,6814ef46f686990cf4e946f966167b0507e1d642c44e51f61bffb0bba2d4672b,145,15872,104.32,1,74.5,0.9135584677419356
2025-01-01,120214496709760246,3d47fd62bc4a67f24fa2491d7fafa624e36e934727df0e696e1cb3b9f30e9128,f49d5c7b23e927068dc477e917a96f493f6bd8d5e5e68bd457d14e6845671e63,90be78f1105a4511d2e363446f0a9aebd8c696619396ae5af09d67e670b28924,4f43c8db6c11029f6272df452d56b4a4e72fdd02a49abd9abad54af2f0fe08d8,6814ef46f686990cf4e946f966167b0507e1d642c44e51f61bffb0bba2d4672b,23,4432,41.59,1,188.5,0.5189530685920578
2025-01-01,120214496709760246,3d47fd62bc4a67f24fa2491d7fafa624e36e934727df0e696e1cb3b9f30e9128,f49d5c7b23e927068dc477e917a96f493f6bd8d5e5e68bd457d14e6845671e63,73da34ca7a86c7c9f6f1060e6dcae23a5e09912afec890794720e00e5263d42f,4f43c8db6c11029f6272df452d56b4a4e72fdd02a49abd9abad54af2f0fe08d8,6814ef46f686990cf4e946f966167b0507e1d642c44e51f61bffb0bba2d4672b,162,21424,138.72,2,167.0,0.7561613144137416
2025-01-01,120214497556560246,31710c1ccdfeea68eae6b2c9ba31891ce773e01462b772acad65b36ec640b273,6f61048d0477b0b2e0f1f713141400e32656adf8f392dfbb0f6ce6b05022b4d2,1ea72c2ef2ff7cbabd8b4f5c268a6c304edd795ea51fdbcca5365c616605c58c,4f43c8db6c11029f6272df452d56b4a4e72fdd02a49abd9abad54af2f0fe08d8,6890c837e9a8e887d651f86fac63673ad336a440aa1ea81847dc493ca6894f65,127,12332,101.51,1,79.27,1.0298410638987998
2025-01-01,120213814477140135,26aaa20a76efd866f92c48e32d141c3f2822ccae4e211f07d1a8c8bbb0fd607e,0f3b6a609a80e7e937b49e9a0857128240494ab48df0813074cc4ca2b0f6641a,8cac1a957fb301938b8c1cc2dcb7576298932b5d7d5754c79064baec84c88bb9,b486920961b0ca54a0c61d5f17eecacbd3307b582780493ff8d2c0e3aa594d5d,9b202ecbc6d45c6d8901d989a918878397a3eb9d00e8f48022fc051b19d21a1d,86,3447,29.934226,3,6.41,2.4949231215549754
2025-01-01,6593415310331,6f1e85ab8cb949f0c2a13ef1ada76ceafcf75d3406aa32bcd7cf50852892974e,e62359ab0ef3e36493ca88bfc6d2ace59ed07069bae6c28d181a311a3bcbdb3d,9ad79f99780f7b3e4d082bd4b2208b0c148c1cf3dad04e51575a2cac3edb1032,2d28a1e66baa33dea46b4229e06d2fe4e9206a9ab29c4d016184995615913558,501c26b2571a1f7fd72df8c21593874fc874c97145717470596895d1c22203f7,0,48,0.08,1,44.0,0.0
2025-01-01,6620245963531,35492c37a71b044a1506e73129973c3d084d826a05092eeab01494113abd3177,95c568ed204fbf01fce0bacadea607ffe9c63d0c1b1c294904a04ee96c269ea5,f71356afd3f2b78a209cdc2cd22367cac2e8e2b03dbdb6c567d75eb0323a9850,2d28a1e66baa33dea46b4229e06d2fe4e9206a9ab29c4d016184995615913558,f031b70a2653be44af3a20aa33ad0f35d8a256046c108cfcaa3480988b4b383b,2,132,0.41,1,47.8,1.5151515151515151
